ID,label,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,AGE,DAYS_EMPLOYED_CLEAN
5062755,0,F,0,0,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11431,-306,1,0,0,0,Core staff,1.0,31,1.0
5062756,0,F,0,0,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11431,-306,1,0,0,0,Core staff,1.0,31,1.0
5065313,1,F,0,1,1,157500.0,State servant,Higher education,Married,House / apartment,-15645,-4280,1,0,0,0,Core staff,3.0,43,11.5
5065314,1,F,0,1,1,157500.0,State servant,Higher education,Married,House / apartment,-15645,-4280,1,0,0,0,Core staff,3.0,43,11.5
5065315,0,F,0,1,1,157500.0,State servant,Higher education,Married,House / apartment,-15645,-4280,1,0,0,0,Core staff,3.0,43,11.5
5065316,1,F,0,1,1,157500.0,State servant,Higher education,Married,House / apartment,-15645,-4280,1,0,0,0,Core staff,3.0,43,11.5
5065320,0,M,1,1,2,315000.0,Working,Secondary / secondary special,Married,House / apartment,-12520,-1570,1,0,0,0,Drivers,4.0,34,4.5
5065321,0,M,1,1,0,225000.0,Working,Higher education,Single / not married,House / apartment,-13415,-2147,1,0,0,0,Laborers,1.0,37,6.0
5065329,1,M,0,1,0,103500.0,Working,Secondary / secondary special,Separated,House / apartment,-19632,-2208,1,1,0,0,Drivers,1.0,54,6.0
5065333,0,M,0,1,0,103500.0,Working,Secondary / secondary special,Separated,House / apartment,-19632,-2208,1,1,0,0,Drivers,1.0,54,6.0
5065334,0,M,0,1,0,202500.0,Commercial associate,Lower secondary,Married,Rented apartment,-9766,-1935,1,0,1,0,Sales staff,2.0,27,5.5
5065335,0,M,0,1,0,202500.0,Commercial associate,Lower secondary,Married,Rented apartment,-9766,-1935,1,0,1,0,Sales staff,2.0,27,5.5
5065336,0,M,1,1,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-18613,-3883,1,0,0,0,Laborers,3.0,51,10.5
5065337,1,M,1,1,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-18613,-3883,1,0,0,0,Laborers,3.0,51,10.5
5065338,0,M,1,1,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-18613,-3883,1,0,0,0,Laborers,3.0,51,10.5
5065339,0,M,1,1,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-18613,-3883,1,0,0,0,Laborers,3.0,51,10.5
5065348,1,F,1,1,0,202500.0,Working,Higher education,Married,House / apartment,-15160,-3974,1,0,0,0,High skill tech staff,2.0,42,11.0
5065349,0,F,1,1,0,202500.0,Working,Higher education,Married,House / apartment,-15160,-3974,1,0,0,0,High skill tech staff,2.0,42,11.0
5065350,0,M,0,1,0,135000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-14671,-2027,1,0,0,0,Managers,1.0,40,5.5
5065351,0,M,0,1,0,135000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-14671,-2027,1,0,0,0,Managers,1.0,40,5.5
5065352,0,M,0,1,0,135000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-14671,-2027,1,0,0,0,Managers,1.0,40,5.5
5065354,0,M,0,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-21199,-5069,1,0,0,1,Managers,2.0,58,14.0
5065355,0,M,0,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-21199,-5069,1,0,0,1,Managers,2.0,58,14.0
5065356,0,M,0,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-21199,-5069,1,0,0,1,Managers,2.0,58,14.0
5065357,0,M,0,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-21199,-5069,1,0,0,1,Managers,2.0,58,14.0
5065358,0,F,0,1,1,216000.0,Working,Higher education,Single / not married,House / apartment,-10512,-1782,1,0,1,0,Core staff,2.0,29,5.0
5065359,0,F,0,1,1,216000.0,Working,Higher education,Single / not married,House / apartment,-10512,-1782,1,0,1,0,Core staff,2.0,29,5.0
5065360,1,F,0,1,1,216000.0,Working,Higher education,Single / not married,House / apartment,-10512,-1782,1,0,1,0,Core staff,2.0,29,5.0
5065361,0,F,0,1,1,216000.0,Working,Higher education,Single / not married,House / apartment,-10512,-1782,1,0,1,0,Core staff,2.0,29,5.0
5065362,0,F,0,1,1,216000.0,Working,Higher education,Single / not married,House / apartment,-10512,-1782,1,0,1,0,Core staff,2.0,29,5.0
5065363,0,F,0,1,1,216000.0,Working,Higher education,Single / not married,House / apartment,-10512,-1782,1,0,1,0,Core staff,2.0,29,5.0
5065364,0,F,0,1,1,216000.0,Working,Higher education,Single / not married,House / apartment,-10512,-1782,1,0,1,0,Core staff,2.0,29,5.0
5065365,0,F,0,1,1,216000.0,Working,Higher education,Single / not married,House / apartment,-10512,-1782,1,0,1,0,Core staff,2.0,29,5.0
5065366,0,F,0,1,1,216000.0,Working,Higher education,Single / not married,House / apartment,-10512,-1782,1,0,1,0,Core staff,2.0,29,5.0
5065367,0,F,0,1,1,216000.0,Working,Higher education,Single / not married,House / apartment,-10512,-1782,1,0,1,0,Core staff,2.0,29,5.0
5065368,0,F,0,1,1,216000.0,Working,Higher education,Single / not married,House / apartment,-10512,-1782,1,0,1,0,Core staff,2.0,29,5.0
5065369,0,F,0,1,1,216000.0,Working,Higher education,Single / not married,House / apartment,-10512,-1782,1,0,1,0,Core staff,2.0,29,5.0
5065370,0,F,0,1,1,216000.0,Working,Higher education,Single / not married,House / apartment,-10512,-1782,1,0,1,0,Core staff,2.0,29,5.0
5065371,0,F,0,1,1,216000.0,Working,Higher education,Single / not married,House / apartment,-10512,-1782,1,0,1,0,Core staff,2.0,29,5.0
5065372,0,F,0,1,1,99000.0,Working,Higher education,Married,House / apartment,-16721,-8875,1,1,1,0,Core staff,3.0,46,24.5
5065373,0,F,0,1,1,99000.0,Working,Higher education,Married,House / apartment,-16721,-8875,1,1,1,0,Core staff,3.0,46,24.5
5065374,0,F,0,1,1,99000.0,Working,Higher education,Married,House / apartment,-16721,-8875,1,1,1,0,Core staff,3.0,46,24.5
5065375,0,F,0,1,1,99000.0,Working,Higher education,Married,House / apartment,-16721,-8875,1,1,1,0,Core staff,3.0,46,24.5
5065376,1,F,0,1,0,215550.0,Working,Higher education,Married,House / apartment,-10429,-931,1,0,1,0,High skill tech staff,2.0,29,2.5
5065377,0,F,0,1,0,215550.0,Working,Higher education,Married,House / apartment,-10429,-931,1,0,1,0,High skill tech staff,2.0,29,2.5
5065383,0,M,0,1,0,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-16140,-900,1,0,0,0,Drivers,2.0,44,2.5
5065384,0,M,0,1,0,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-16140,-900,1,0,0,0,Drivers,2.0,44,2.5
5065385,0,M,0,1,0,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-16140,-900,1,0,0,0,Drivers,2.0,44,2.5
5065387,0,M,0,1,0,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-16140,-900,1,0,0,0,Drivers,2.0,44,2.5
5065389,1,M,0,1,0,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-16140,-900,1,0,0,0,Drivers,2.0,44,2.5
5065390,1,M,0,1,0,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-16140,-900,1,0,0,0,Drivers,2.0,44,2.5
5065391,0,M,0,1,0,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-16140,-900,1,0,0,0,Drivers,2.0,44,2.5
5065392,0,M,0,1,0,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-16140,-900,1,0,0,0,Drivers,2.0,44,2.5
5065395,0,M,1,0,0,396000.0,Commercial associate,Higher education,Married,House / apartment,-12574,-2453,1,1,1,0,Managers,2.0,34,6.5
5065402,0,F,0,1,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12589,-4096,1,0,1,0,Laborers,4.0,34,11.0
5065403,0,F,0,1,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12589,-4096,1,0,1,0,Laborers,4.0,34,11.0
5065404,0,F,0,1,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12589,-4096,1,0,1,0,Laborers,4.0,34,11.0
5065405,0,F,0,1,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12589,-4096,1,0,1,0,Laborers,4.0,34,11.0
5065406,0,F,0,1,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12589,-4096,1,0,1,0,Laborers,4.0,34,11.0
5065414,0,M,0,1,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-17624,-686,1,1,1,0,Drivers,4.0,48,2.0
5065415,0,M,0,1,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-17624,-686,1,1,1,0,Drivers,4.0,48,2.0
5065416,0,M,0,1,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-17624,-686,1,1,1,0,Drivers,4.0,48,2.0
5065418,0,F,0,1,0,265500.0,Working,Secondary / secondary special,Married,House / apartment,-15925,-3335,1,1,1,0,Sales staff,2.0,44,9.0
5065419,1,F,0,1,0,265500.0,Working,Secondary / secondary special,Married,House / apartment,-15925,-3335,1,1,1,0,Sales staff,2.0,44,9.0
5065420,0,F,0,1,0,265500.0,Working,Secondary / secondary special,Married,House / apartment,-15925,-3335,1,1,1,0,Sales staff,2.0,44,9.0
5065421,0,F,0,1,0,265500.0,Working,Secondary / secondary special,Married,House / apartment,-15925,-3335,1,1,1,0,Sales staff,2.0,44,9.0
5065422,0,F,0,1,0,265500.0,Working,Secondary / secondary special,Married,House / apartment,-15925,-3335,1,1,1,0,Sales staff,2.0,44,9.0
5065423,0,F,0,1,0,265500.0,Working,Secondary / secondary special,Married,House / apartment,-15925,-3335,1,1,1,0,Sales staff,2.0,44,9.0
5065424,0,M,1,1,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-23510,-1144,1,0,1,0,Security staff,2.0,64,3.0
5065425,0,M,1,1,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-23510,-1144,1,0,1,0,Security staff,2.0,64,3.0
5065426,0,M,1,1,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-23510,-1144,1,0,1,0,Security staff,2.0,64,3.0
5065427,0,M,1,1,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-23510,-1144,1,0,1,0,Security staff,2.0,64,3.0
5065428,0,M,1,1,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-23510,-1144,1,0,1,0,Security staff,2.0,64,3.0
5065429,0,F,0,0,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14608,-870,1,0,0,0,Sales staff,1.0,40,2.5
5065430,0,F,0,1,0,225000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-17543,-474,1,0,0,0,Cleaning staff,1.0,48,1.5
5065432,0,F,0,1,0,225000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-17543,-474,1,0,0,0,Cleaning staff,1.0,48,1.5
5065435,0,F,0,1,0,225000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-17543,-474,1,0,0,0,Cleaning staff,1.0,48,1.5
5065436,0,F,1,0,2,270000.0,Working,Secondary / secondary special,Married,With parents,-13258,-2300,1,0,0,0,Managers,4.0,36,6.5
5065437,0,F,1,0,2,270000.0,Working,Secondary / secondary special,Married,With parents,-13258,-2300,1,0,0,0,Managers,4.0,36,6.5
5065438,0,F,1,0,2,270000.0,Working,Secondary / secondary special,Married,With parents,-13258,-2300,1,0,0,0,Managers,4.0,36,6.5
5065439,0,F,1,0,2,270000.0,Working,Secondary / secondary special,Married,With parents,-13258,-2300,1,0,0,0,Managers,4.0,36,6.5
5065441,0,F,1,0,2,270000.0,Working,Secondary / secondary special,Married,With parents,-13258,-2300,1,0,0,0,Managers,4.0,36,6.5
5065442,0,F,1,0,2,270000.0,Working,Secondary / secondary special,Married,With parents,-13258,-2300,1,0,0,0,Managers,4.0,36,6.5
5065443,0,F,1,0,2,270000.0,Working,Secondary / secondary special,Married,With parents,-13258,-2300,1,0,0,0,Managers,4.0,36,6.5
5065444,0,F,1,0,2,270000.0,Working,Secondary / secondary special,Married,With parents,-13258,-2300,1,0,0,0,Managers,4.0,36,6.5
5065446,0,F,0,1,0,135000.0,Working,Secondary / secondary special,Separated,House / apartment,-17287,-4826,1,1,1,0,Cooking staff,1.0,47,13.0
5065447,0,F,0,1,0,135000.0,Working,Secondary / secondary special,Separated,House / apartment,-17287,-4826,1,1,1,0,Cooking staff,1.0,47,13.0
5065451,0,M,0,1,0,180000.0,Working,Incomplete higher,Married,House / apartment,-17146,-5680,1,0,1,0,Laborers,2.0,47,15.5
5065452,0,M,0,1,0,180000.0,Working,Incomplete higher,Married,House / apartment,-17146,-5680,1,0,1,0,Laborers,2.0,47,15.5
5065454,0,M,0,1,0,180000.0,Working,Incomplete higher,Married,House / apartment,-17146,-5680,1,0,1,0,Laborers,2.0,47,15.5
5065471,0,F,0,0,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9582,-747,1,0,0,0,Sales staff,3.0,26,2.0
5065472,0,F,0,0,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9582,-747,1,0,0,0,Sales staff,3.0,26,2.0
5065473,0,F,0,0,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9582,-747,1,0,0,0,Sales staff,3.0,26,2.0
5065474,0,F,0,0,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9582,-747,1,0,0,0,Sales staff,3.0,26,2.0
5065475,0,F,0,0,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9582,-747,1,0,0,0,Sales staff,3.0,26,2.0
5065477,0,M,0,0,1,148500.0,Working,Secondary / secondary special,Married,House / apartment,-13574,-109,1,0,0,0,Laborers,3.0,37,0.5
5065478,0,M,0,0,1,148500.0,Working,Secondary / secondary special,Married,House / apartment,-13574,-109,1,0,0,0,Laborers,3.0,37,0.5
5065479,0,M,0,0,1,148500.0,Working,Secondary / secondary special,Married,House / apartment,-13574,-109,1,0,0,0,Laborers,3.0,37,0.5
5065480,0,M,0,0,1,148500.0,Working,Secondary / secondary special,Married,House / apartment,-13574,-109,1,0,0,0,Laborers,3.0,37,0.5
5065484,0,M,1,1,0,247500.0,Working,Secondary / secondary special,Separated,House / apartment,-20196,-2697,1,0,0,0,Drivers,1.0,55,7.5
5065485,0,M,1,1,0,247500.0,Working,Secondary / secondary special,Separated,House / apartment,-20196,-2697,1,0,0,0,Drivers,1.0,55,7.5
5065489,0,F,0,1,0,112500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12438,-747,1,1,1,0,Medicine staff,2.0,34,2.0
5065490,0,F,0,1,0,112500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12438,-747,1,1,1,0,Medicine staff,2.0,34,2.0
5065491,0,F,0,1,0,112500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12438,-747,1,1,1,0,Medicine staff,2.0,34,2.0
5065492,0,F,0,1,0,112500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12438,-747,1,1,1,0,Medicine staff,2.0,34,2.0
5065493,0,F,0,1,0,112500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12438,-747,1,1,1,0,Medicine staff,2.0,34,2.0
5065494,0,F,0,1,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,-19332,-1813,1,0,0,0,Medicine staff,1.0,53,5.0
5065496,1,F,1,1,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18458,-6014,1,0,1,0,Accountants,2.0,51,16.5
5065497,1,F,1,1,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18458,-6014,1,0,1,0,Accountants,2.0,51,16.5
5065498,1,F,1,1,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18458,-6014,1,0,1,0,Accountants,2.0,51,16.5
5065499,0,F,1,1,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18458,-6014,1,0,1,0,Accountants,2.0,51,16.5
5065500,0,F,1,0,1,135000.0,Working,Higher education,Married,Municipal apartment,-12523,-2482,1,0,0,0,Managers,3.0,34,7.0
5065501,0,F,1,0,1,135000.0,Working,Higher education,Married,Municipal apartment,-12523,-2482,1,0,0,0,Managers,3.0,34,7.0
5065502,0,F,1,0,1,135000.0,Working,Higher education,Married,Municipal apartment,-12523,-2482,1,0,0,0,Managers,3.0,34,7.0
5065503,0,F,1,0,1,135000.0,Working,Higher education,Married,Municipal apartment,-12523,-2482,1,0,0,0,Managers,3.0,34,7.0
5065504,0,F,1,0,1,135000.0,Working,Higher education,Married,Municipal apartment,-12523,-2482,1,0,0,0,Managers,3.0,34,7.0
5065505,0,F,1,0,1,135000.0,Working,Higher education,Married,Municipal apartment,-12523,-2482,1,0,0,0,Managers,3.0,34,7.0
5065506,0,F,1,0,1,135000.0,Working,Higher education,Married,Municipal apartment,-12523,-2482,1,0,0,0,Managers,3.0,34,7.0
5065507,0,F,1,0,1,135000.0,Working,Higher education,Married,Municipal apartment,-12523,-2482,1,0,0,0,Managers,3.0,34,7.0
5065508,0,F,1,0,1,135000.0,Working,Higher education,Married,Municipal apartment,-12523,-2482,1,0,0,0,Managers,3.0,34,7.0
5065510,0,F,1,0,1,135000.0,Working,Higher education,Married,Municipal apartment,-12523,-2482,1,0,0,0,Managers,3.0,34,7.0
5065516,0,F,0,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-16466,-3792,1,0,0,0,Laborers,2.0,45,10.5
5065517,0,F,1,0,1,202500.0,Working,Higher education,Married,Rented apartment,-9510,-2878,1,0,0,0,Laborers,3.0,26,8.0
5065518,1,F,1,0,1,202500.0,Working,Higher education,Married,Rented apartment,-9510,-2878,1,0,0,0,Laborers,3.0,26,8.0
5065519,0,F,1,0,1,202500.0,Working,Higher education,Married,Rented apartment,-9510,-2878,1,0,0,0,Laborers,3.0,26,8.0
5065520,0,F,1,0,1,202500.0,Working,Higher education,Married,Rented apartment,-9510,-2878,1,0,0,0,Laborers,3.0,26,8.0
5065528,0,M,0,0,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11757,-778,1,0,0,0,Laborers,2.0,32,2.0
5065532,0,M,0,1,2,207000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12995,-1509,1,0,0,0,Managers,4.0,36,4.0
5065533,0,M,0,1,2,207000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12995,-1509,1,0,0,0,Managers,4.0,36,4.0
5065534,0,M,0,1,2,207000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12995,-1509,1,0,0,0,Managers,4.0,36,4.0
5065535,0,M,0,1,2,207000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12995,-1509,1,0,0,0,Managers,4.0,36,4.0
5065536,0,M,0,1,2,207000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12995,-1509,1,0,0,0,Managers,4.0,36,4.0
5065537,0,M,0,1,2,207000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12995,-1509,1,0,0,0,Managers,4.0,36,4.0
5065538,0,M,0,1,2,207000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12995,-1509,1,0,0,0,Managers,4.0,36,4.0
5065539,0,M,0,1,2,207000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12995,-1509,1,0,0,0,Managers,4.0,36,4.0
5065540,0,M,0,1,2,207000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12995,-1509,1,0,0,0,Managers,4.0,36,4.0
5065541,0,M,0,1,2,207000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12995,-1509,1,0,0,0,Managers,4.0,36,4.0
5065560,0,F,0,1,0,157500.0,Commercial associate,Higher education,Married,House / apartment,-11332,-566,1,0,0,0,Sales staff,2.0,31,1.5
5065561,0,F,0,1,0,157500.0,Commercial associate,Higher education,Married,House / apartment,-11332,-566,1,0,0,0,Sales staff,2.0,31,1.5
5065562,0,F,0,1,0,157500.0,Commercial associate,Higher education,Married,House / apartment,-11332,-566,1,0,0,0,Sales staff,2.0,31,1.5
5065563,0,F,0,1,0,157500.0,Commercial associate,Higher education,Married,House / apartment,-11332,-566,1,0,0,0,Sales staff,2.0,31,1.5
5065566,0,F,0,0,1,135000.0,Working,Secondary / secondary special,Widow,House / apartment,-13719,-17,1,0,0,0,Sales staff,2.0,38,0.0
