ID,label,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,AGE,DAYS_EMPLOYED_CLEAN,Grouped_Housing_Type
5035702,1,F,0,1,0,112500,State servant,Lower secondary,Married,-19814,-2656,0,0,0,Laborers,2,54,7.5,House / apartment
5146574,1,M,1,1,0,135000,Working,Secondary / secondary special,Married,-16271,-3111,0,0,0,Core staff,2,45,8.5,Other
5024562,0,F,0,1,2,157500,Working,Lower secondary,Civil marriage,-11300,-1007,0,0,0,Laborers,4,31,3,House / apartment
5148872,1,F,0,1,0,135000,State servant,Incomplete higher,Married,-15371,-3332,0,0,0,Core staff,2,42,9,House / apartment
5067070,1,F,0,1,0,171000,State servant,Lower secondary,Widow,-18672,-2593,0,1,0,Medicine staff,1,51,7,House / apartment
5092177,1,M,1,0,2,315000,Commercial associate,Incomplete higher,Married,-11080,-657,0,0,0,Managers,4,30,2,House / apartment
5068476,1,M,1,0,1,229500,State servant,Secondary / secondary special,Married,-21665,-4342,0,0,0,Managers,3,59,12,House / apartment
5044928,1,F,0,1,0,67500,State servant,Secondary / secondary special,Married,-18150,-2747,0,0,0,Medicine staff,2,50,7.5,House / apartment
5096747,1,F,0,1,0,180000,Working,Lower secondary,Widow,-16803,-2227,1,1,0,Cleaning staff,1,46,6,House / apartment
5056103,1,F,0,1,0,117000,State servant,Secondary / secondary special,Single / not married,-20603,-583,0,0,0,Core staff,1,56,1.5,Other
5053717,1,F,1,1,1,225000,Working,Higher education,Separated,-14816,-1672,0,0,0,Core staff,2,41,4.5,House / apartment
5114094,1,M,1,0,0,135000,Working,Lower secondary,Married,-13241,-436,1,1,0,Laborers,2,36,1,Other
5135488,1,F,0,1,0,135000,State servant,Higher education,Single / not married,-10660,-1935,0,0,0,Core staff,1,29,5.5,Other
5024847,1,F,0,1,0,157500,Working,Higher education,Single / not married,-11511,-519,0,0,0,High skill tech staff,1,32,1.5,House / apartment
5041060,1,F,0,1,1,135000,Working,Secondary / secondary special,Married,-16817,-1557,0,0,0,Laborers,3,46,4.5,House / apartment
5097123,1,M,1,1,0,234000,Working,Secondary / secondary special,Married,-15510,-3016,0,0,0,Laborers,2,42,8.5,House / apartment
5048616,1,M,1,1,0,315000,Commercial associate,Higher education,Married,-13630,-4387,0,0,0,Core staff,2,37,12,Other
5066906,1,F,0,1,1,180000,Commercial associate,Higher education,Civil marriage,-11471,-1010,0,0,1,HR staff,3,31,3,Other
5021292,1,F,1,1,1,180000,Commercial associate,Higher education,Married,-11901,-183,0,0,1,Core staff,3,33,0.5,House / apartment
5140018,1,F,1,1,1,180000,Commercial associate,Secondary / secondary special,Single / not married,-11348,-1436,0,0,0,Private service staff,2,31,4,House / apartment
5149694,1,F,0,0,0,157500,Working,Incomplete higher,Married,-13943,-6407,0,0,0,Core staff,2,38,17.5,Other
5025092,1,M,1,0,3,90000,Working,Lower secondary,Separated,-13608,-1461,1,0,0,Drivers,4,37,4,Other
5149882,1,F,1,1,1,391500,Commercial associate,Higher education,Married,-17423,-472,0,1,0,Managers,3,48,1.5,House / apartment
5089499,1,M,1,0,0,225000,Working,Secondary / secondary special,Single / not married,-8958,-217,1,1,0,Drivers,1,25,0.5,House / apartment
5089042,1,F,1,0,0,225000,Working,Secondary / secondary special,Widow,-12522,-613,1,0,0,Laborers,1,34,1.5,House / apartment
5137398,1,M,0,0,1,180000,Commercial associate,Lower secondary,Married,-10940,-2483,1,0,0,Laborers,3,30,7,House / apartment
5028991,1,F,0,0,2,81000,Working,Lower secondary,Single / not married,-15373,-2333,0,0,0,Sales staff,3,42,6.5,House / apartment
5126577,1,M,1,0,0,202500,Working,Lower secondary,Married,-14727,-865,1,1,0,Laborers,2,40,2.5,Other
5048470,1,M,0,0,0,144000,Commercial associate,Incomplete higher,Single / not married,-10337,-795,1,0,0,Security staff,1,28,2,Other
5036557,1,F,0,0,1,72000,State servant,Secondary / secondary special,Married,-14814,-3342,1,1,0,Managers,3,41,9,House / apartment
5023081,1,M,0,1,0,135000,State servant,Incomplete higher,Single / not married,-8758,-296,0,0,0,High skill tech staff,1,24,1,House / apartment
5088173,1,F,0,0,0,180000,Working,Incomplete higher,Widow,-19629,-1897,1,1,0,Core staff,1,54,5,House / apartment
5125667,0,F,0,0,0,45000,State servant,Secondary / secondary special,Married,-18532,-3666,1,1,0,Core staff,2,51,10,House / apartment
5033880,1,F,0,1,0,202500,State servant,Higher education,Married,-21246,-12163,0,0,0,Core staff,2,58,33.5,House / apartment
5116816,1,M,0,1,0,85500,State servant,Secondary / secondary special,Separated,-16542,-8737,1,1,0,Core staff,1,45,24,Other
5028838,1,F,0,1,0,180000,Commercial associate,Secondary / secondary special,Married,-15961,-6504,1,1,0,Core staff,2,44,18,House / apartment
5067060,1,F,1,1,2,450000,Working,Secondary / secondary special,Married,-14874,-4693,0,0,0,Core staff,4,41,13,House / apartment
5021559,1,M,1,1,0,360000,Working,Incomplete higher,Married,-9906,-122,1,1,0,Sales staff,2,27,0.5,House / apartment
5116284,1,F,0,0,0,112500,Commercial associate,Lower secondary,Married,-19020,-231,0,0,0,Sales staff,2,52,0.5,Other
5010201,1,M,1,1,0,135000,Working,Lower secondary,Married,-9981,-1866,0,0,1,Laborers,2,27,5,Other
5068443,1,F,1,1,2,81000,Working,Secondary / secondary special,Married,-13846,-2758,0,0,0,Core staff,4,38,7.5,House / apartment
5051151,0,F,0,0,0,234000,Working,Higher education,Single / not married,-10621,-1931,0,0,0,Managers,1,29,5.5,House / apartment
5050538,1,M,0,0,2,225000,Working,Higher education,Civil marriage,-16768,-3088,1,0,0,Laborers,4,46,8.5,House / apartment
5062503,1,M,1,1,0,270000,Working,Secondary / secondary special,Single / not married,-9122,-1751,0,0,0,Sales staff,1,25,5,House / apartment
5048546,1,F,0,0,0,202500,State servant,Secondary / secondary special,Widow,-23306,-430,0,0,0,Core staff,1,64,1,House / apartment
5029693,1,F,1,1,0,270000,Commercial associate,Higher education,Married,-19960,-5679,0,0,0,Accountants,2,55,15.5,House / apartment
5106044,1,F,0,0,0,157500,State servant,Higher education,Civil marriage,-18142,-3041,0,1,0,Core staff,2,50,8.5,Other
5097079,1,F,1,0,0,337500,Commercial associate,Secondary / secondary special,Single / not married,-19228,-1129,0,1,0,Drivers,1,53,3,House / apartment
5113735,1,M,0,0,0,270000,Commercial associate,Secondary / secondary special,Civil marriage,-8853,-984,0,0,1,Sales staff,2,24,2.5,Other
5045929,0,M,0,0,0,247500,Pensioner,Secondary / secondary special,Single / not married,-15037,-2208,0,0,0,Laborers,1,41,6,House / apartment
5115958,1,F,0,0,0,225000,State servant,Higher education,Married,-17706,-2293,0,0,0,Core staff,2,49,6.5,House / apartment
5113542,1,F,0,0,2,193500,Commercial associate,Lower secondary,Civil marriage,-9596,-2445,0,0,1,Accountants,4,26,6.5,House / apartment
5054180,1,M,1,0,1,135000,Working,Higher education,Married,-12241,-1581,1,0,0,Managers,3,34,4.5,House / apartment
5113167,1,F,0,1,0,225000,Working,Higher education,Married,-12941,-1921,0,0,0,Managers,2,35,5.5,House / apartment
5045453,1,F,1,1,0,247500,Working,Secondary / secondary special,Single / not married,-19046,-5618,0,0,0,Laborers,1,52,15.5,House / apartment
5085706,1,F,0,1,0,135000,Working,Lower secondary,Civil marriage,-15143,-991,0,0,0,Laborers,2,41,2.5,House / apartment
5061332,1,F,1,1,1,135000,Commercial associate,Secondary / secondary special,Married,-13399,-1386,0,0,0,High skill tech staff,3,37,4,House / apartment
5046081,1,F,1,1,2,112500,State servant,Lower secondary,Married,-14234,-5710,1,0,0,Medicine staff,4,39,15.5,House / apartment
5096561,1,F,0,0,0,54000,Working,Higher education,Married,-14923,-4723,1,0,0,Medicine staff,2,41,13,House / apartment
5085875,1,M,1,1,0,135000,Commercial associate,Incomplete higher,Civil marriage,-9497,-1052,0,0,0,Laborers,2,26,3,House / apartment
5047918,1,F,0,1,2,180000,Working,Secondary / secondary special,Married,-12899,-157,0,1,0,Laborers,4,35,0.5,House / apartment
5085714,1,F,0,1,0,135000,Working,Lower secondary,Civil marriage,-15143,-991,0,0,0,Laborers,2,41,2.5,House / apartment
5048071,1,F,0,1,0,193500,Working,Higher education,Single / not married,-17081,-4783,0,1,0,Laborers,1,47,13,House / apartment
5143243,1,F,0,0,0,135000,State servant,Higher education,Separated,-19514,-1991,1,0,0,IT staff,1,53,5.5,Other
5143574,0,M,1,0,0,157500,Working,Incomplete higher,Married,-9124,-960,1,0,0,Drivers,2,25,2.5,Other
5046328,0,F,0,1,1,157500,Pensioner,Secondary / secondary special,Single / not married,-15466,-2269,0,1,0,Low-skill Laborers,3,42,6,House / apartment
5089063,1,F,1,0,0,225000,Working,Secondary / secondary special,Single / not married,-13417,-3931,1,1,0,Accountants,1,37,11,House / apartment
5135485,0,F,0,1,0,135000,State servant,Higher education,Single / not married,-10660,-1935,0,0,0,Core staff,1,29,5.5,Other
5117282,1,M,1,1,1,180000,Working,Higher education,Married,-14082,-1800,0,0,0,Managers,3,39,5,House / apartment
5106043,1,F,0,0,0,157500,State servant,Higher education,Civil marriage,-18142,-3041,0,1,0,Core staff,2,50,8.5,Other
5028569,1,F,1,1,0,315000,Commercial associate,Secondary / secondary special,Married,-15653,-5500,0,0,1,Core staff,2,43,15,House / apartment
5113784,1,M,1,1,0,450000,Commercial associate,Higher education,Married,-18362,-2141,0,0,0,Medicine staff,2,50,6,House / apartment
5069311,1,F,0,1,0,112500,Working,Lower secondary,Civil marriage,-12325,-536,0,0,0,Cleaning staff,2,34,1.5,Other
5033818,1,F,0,1,0,135000,Working,Higher education,Single / not married,-13616,-4227,1,1,0,Managers,1,37,11.5,Other
5024090,1,F,1,0,0,126000,State servant,Incomplete higher,Single / not married,-11978,-5206,1,0,0,Core staff,1,33,14.5,House / apartment
5033581,1,F,0,1,2,270000,State servant,Higher education,Separated,-11342,-688,0,0,0,High skill tech staff,3,31,2,Other
5113542,1,F,0,0,2,193500,Commercial associate,Lower secondary,Civil marriage,-9596,-2445,0,0,1,Accountants,4,26,6.5,House / apartment
5065712,1,F,1,1,0,157500,Working,Higher education,Single / not married,-10175,-573,0,0,0,Core staff,1,28,1.5,House / apartment
5044813,1,F,0,1,0,135000,Working,Higher education,Single / not married,-9100,-1133,0,0,0,Managers,1,25,3,House / apartment
5116286,1,F,0,0,0,112500,Commercial associate,Lower secondary,Married,-19020,-231,0,0,0,Sales staff,2,52,0.5,Other
5069162,0,M,0,1,0,216000,Commercial associate,Higher education,Married,-19150,-7415,0,0,1,Managers,2,52,20.5,House / apartment
5048538,0,F,1,1,1,270000,Commercial associate,Academic degree,Married,-12155,-979,0,0,0,Sales staff,3,33,2.5,House / apartment
5088447,1,F,0,1,0,157500,State servant,Secondary / secondary special,Widow,-22887,-2052,0,1,0,Drivers,1,63,5.5,House / apartment
5024062,1,F,0,0,3,135000,Commercial associate,Secondary / secondary special,Married,-10980,-2893,0,0,0,Core staff,5,30,8,House / apartment
5069138,1,F,0,0,0,135000,Commercial associate,Higher education,Married,-15360,-413,0,0,1,Core staff,2,42,1,Other
5095401,1,F,1,1,0,450000,State servant,Higher education,Married,-19804,-1161,0,0,0,Core staff,2,54,3,House / apartment
5008927,1,F,0,1,0,297000,Commercial associate,Secondary / secondary special,Single / not married,-15519,-3234,0,0,0,Laborers,1,43,9,Other
5149618,1,M,0,0,0,112500,Working,Incomplete higher,Civil marriage,-8547,-990,1,0,0,Laborers,2,23,2.5,Other
5038588,1,M,0,1,0,135000,Commercial associate,Higher education,Married,-19147,-3303,0,0,0,Drivers,2,52,9,House / apartment
5021588,1,F,1,1,0,247500,Working,Incomplete higher,Separated,-19672,-1375,1,0,0,Accountants,1,54,4,House / apartment
5118307,0,M,1,0,0,270000,Commercial associate,Secondary / secondary special,Single / not married,-13418,-1404,1,1,0,Drivers,1,37,4,House / apartment
5149818,1,F,0,1,0,180000,Working,Secondary / secondary special,Married,-19973,-5311,0,0,0,Sales staff,2,55,14.5,House / apartment
5092394,0,M,1,1,1,157500,Pensioner,Secondary / secondary special,Married,-11050,-443,1,0,0,Drivers,3,30,1,House / apartment
5010798,1,F,0,1,0,270000,Working,Secondary / secondary special,Married,-15450,-770,0,0,1,Security staff,2,42,2,Other
5090846,1,F,0,1,1,135000,Commercial associate,Secondary / secondary special,Separated,-10692,-946,1,1,1,Cooking staff,2,29,2.5,House / apartment
5118648,0,F,0,1,2,270000,Pensioner,Higher education,Single / not married,-10425,-2745,0,0,0,Core staff,3,29,7.5,House / apartment
5008986,1,M,1,1,0,112500,State servant,Secondary / secondary special,Married,-20874,-2381,0,1,0,Drivers,2,57,6.5,House / apartment
5021693,1,M,1,1,2,337500,Working,Incomplete higher,Married,-12418,-1678,0,1,0,Laborers,4,34,4.5,House / apartment
5069051,1,M,1,0,0,225000,Commercial associate,Secondary / secondary special,Married,-17762,-2484,0,0,0,Laborers,2,49,7,House / apartment
5024344,1,M,1,1,0,585000,Commercial associate,Secondary / secondary special,Married,-16653,-1646,0,0,0,Drivers,2,46,4.5,Other
5116432,1,F,0,1,0,112500,Working,Secondary / secondary special,Single / not married,-8237,-1281,0,0,0,High skill tech staff,1,23,3.5,House / apartment
5118420,0,M,1,0,0,90000,Commercial associate,Secondary / secondary special,Single / not married,-10853,-249,0,1,0,Laborers,1,30,0.5,House / apartment
5118112,0,F,0,0,0,72000,Commercial associate,Secondary / secondary special,Married,-9211,-1131,1,0,0,Secretaries,2,25,3,Other
5116831,1,F,0,1,1,112500,Working,Lower secondary,Married,-13042,-3745,0,0,0,Laborers,3,36,10.5,House / apartment
5093227,1,M,0,1,0,157500,Commercial associate,Academic degree,Married,-21453,-1854,0,1,0,Managers,2,59,5,House / apartment
5089330,1,F,1,0,0,247500,State servant,Higher education,Single / not married,-16918,-4174,1,0,0,Managers,1,46,11.5,House / apartment
5100034,1,M,1,0,1,337500,Commercial associate,Secondary / secondary special,Married,-14474,-1010,1,0,0,Managers,3,40,3,House / apartment
5137397,1,M,0,0,1,180000,Commercial associate,Lower secondary,Married,-10940,-2483,1,0,0,Laborers,3,30,7,House / apartment
5047796,1,F,0,1,1,112500,Student,Secondary / secondary special,Civil marriage,-12127,-795,0,0,0,Laborers,3,33,2,House / apartment
5096497,1,F,0,0,2,103500,Commercial associate,Higher education,Married,-12987,-3537,0,1,0,High skill tech staff,4,36,9.5,House / apartment
5113727,1,F,1,1,2,90000,Commercial associate,Secondary / secondary special,Married,-15525,-3357,0,0,0,Accountants,4,43,9,House / apartment
5038664,1,M,0,1,1,225000,Working,Higher education,Married,-10382,-1081,0,1,0,Sales staff,3,28,3,House / apartment
5038661,1,M,0,1,1,225000,Working,Higher education,Married,-10382,-1081,0,1,0,Sales staff,3,28,3,House / apartment
5068475,1,M,1,0,1,229500,State servant,Secondary / secondary special,Married,-21665,-4342,0,0,0,Managers,3,59,12,House / apartment
5024881,1,F,0,1,0,315000,Commercial associate,Incomplete higher,Single / not married,-10835,-396,0,1,0,Sales staff,1,30,1,House / apartment
5149838,0,F,0,1,0,157500,Pensioner,Higher education,Married,-12387,-1325,0,1,1,Medicine staff,2,34,3.5,House / apartment
5143300,1,F,0,1,0,247500,Commercial associate,Higher education,Single / not married,-9717,-1384,0,0,0,Sales staff,1,27,4,Other
5125427,1,F,1,1,1,189000,Working,Lower secondary,Married,-16344,-864,0,0,1,Core staff,3,45,2.5,House / apartment
5125934,0,F,0,1,2,135000,Commercial associate,Lower secondary,Civil marriage,-9862,-1868,1,0,0,Sales staff,4,27,5,Other
5042246,1,M,0,1,0,90000,Working,Secondary / secondary special,Civil marriage,-15140,-1525,1,1,0,Low-skill Laborers,2,41,4,House / apartment
5115455,0,F,1,1,0,270000,Pensioner,Higher education,Married,-17833,-620,0,1,0,Accountants,2,49,1.5,House / apartment
5029516,1,M,1,1,0,153000,State servant,Secondary / secondary special,Civil marriage,-18861,-1480,1,1,0,Drivers,2,52,4,House / apartment
5036048,1,F,0,1,0,225000,State servant,Secondary / secondary special,Married,-10784,-3082,0,0,0,Laborers,2,30,8.5,Other
5149694,1,F,0,0,0,157500,Working,Incomplete higher,Married,-13943,-6407,0,0,0,Core staff,2,38,17.5,Other
5058293,1,F,0,1,0,288000,Commercial associate,Secondary / secondary special,Widow,-16181,-117,0,1,1,Private service staff,1,44,0.5,House / apartment
5035920,1,F,1,1,1,180000,Commercial associate,Incomplete higher,Civil marriage,-15445,-706,0,0,0,Laborers,3,42,2,House / apartment
5125800,1,F,0,1,0,157500,Commercial associate,Secondary / secondary special,Married,-17038,-925,1,1,0,Core staff,2,47,2.5,House / apartment
5022947,1,F,1,0,0,202500,Commercial associate,Incomplete higher,Separated,-14096,-1344,0,1,1,Accountants,1,39,3.5,House / apartment
5010004,0,F,0,1,2,157500,State servant,Secondary / secondary special,Married,-12242,-2047,0,0,0,Core staff,4,34,5.5,House / apartment
5089118,1,F,0,0,1,162000,Working,Incomplete higher,Civil marriage,-12580,-3109,1,1,0,Core staff,3,34,8.5,House / apartment
5087889,0,F,0,0,0,234000,State servant,Higher education,Civil marriage,-21967,-5215,0,0,1,Core staff,2,60,14.5,House / apartment
5149042,0,F,0,1,0,180000,Working,Secondary / secondary special,Civil marriage,-19750,-3608,0,0,0,Laborers,2,54,10,House / apartment
5149635,1,F,0,1,0,157500,Working,Secondary / secondary special,Civil marriage,-13921,-2542,0,0,0,Sales staff,2,38,7,House / apartment
5046328,0,F,0,1,1,157500,Pensioner,Secondary / secondary special,Single / not married,-15466,-2269,0,1,0,Low-skill Laborers,3,42,6,House / apartment
5139678,1,F,0,1,0,99000,Commercial associate,Higher education,Single / not married,-10252,-1374,1,1,0,Sales staff,1,28,4,House / apartment
5025144,1,F,0,1,0,387000,Commercial associate,Secondary / secondary special,Separated,-18147,-642,0,0,0,Sales staff,1,50,2,House / apartment
5078997,1,F,0,1,0,129150,Commercial associate,Secondary / secondary special,Single / not married,-13742,-2308,0,0,0,Drivers,1,38,6.5,House / apartment
5116704,1,F,0,1,1,157500,Working,Lower secondary,Widow,-13361,-3258,0,0,0,Cooking staff,2,37,9,House / apartment
5113820,1,F,1,0,0,252000,Commercial associate,Higher education,Single / not married,-9097,-132,0,0,0,Managers,1,25,0.5,House / apartment
5021646,0,F,0,1,0,292500,Working,Higher education,Civil marriage,-12554,-5326,0,0,1,Managers,2,34,14.5,House / apartment
5116347,1,M,1,1,1,225000,State servant,Secondary / secondary special,Married,-11695,-3929,1,0,0,Laborers,3,32,11,House / apartment
5024401,1,F,0,0,0,76500,State servant,Secondary / secondary special,Single / not married,-8520,-550,1,0,0,Medicine staff,1,23,1.5,Other
5146343,1,M,0,0,0,135000,Working,Secondary / secondary special,Single / not married,-9275,-493,0,0,0,Laborers,1,25,1.5,House / apartment
5054633,1,M,1,1,1,360000,Commercial associate,Higher education,Married,-14967,-2403,0,1,0,Managers,3,41,6.5,House / apartment
5046328,0,F,0,1,1,157500,Pensioner,Secondary / secondary special,Single / not married,-15466,-2269,0,1,0,Low-skill Laborers,3,42,6,House / apartment
5149397,1,F,0,0,1,135000,Commercial associate,Secondary / secondary special,Married,-13689,-1172,0,0,0,Sales staff,3,38,3,Other
5091941,1,M,1,1,2,243000,State servant,Higher education,Married,-10467,-200,0,0,0,Core staff,4,29,0.5,House / apartment
