ID,label,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,AGE,DAYS_EMPLOYED_CLEAN,Grouped_Housing_Type,NAME_HOUSING_TYPE_GROUPED
5092453,1,M,1,0,0,121500,Commercial associate,Secondary / secondary special,Single / not married,-9215,-108,0,0,0,Laborers,1,25,0.5,Other,Other
5092454,1,M,1,0,0,121500,Commercial associate,Secondary / secondary special,Single / not married,-9215,-108,0,0,0,Laborers,1,25,0.5,Other,Other
5092455,0,M,0,0,1,247500,Working,Secondary / secondary special,Separated,-16107,-5313,0,1,0,High skill tech staff,2,44,14.5,Other,Other
5092456,1,M,0,0,1,247500,Working,Secondary / secondary special,Separated,-16107,-5313,0,1,0,High skill tech staff,2,44,14.5,Other,Other
5092457,0,M,0,0,1,247500,Working,Secondary / secondary special,Separated,-16107,-5313,0,1,0,High skill tech staff,2,44,14.5,Other,Other
5092465,1,F,0,0,0,67500,Working,Secondary / secondary special,Married,-15161,-2087,1,0,0,Sales staff,2,42,5.5,House / apartment,First Feature
5092466,0,F,0,0,0,67500,Working,Secondary / secondary special,Married,-15161,-2087,1,0,0,Sales staff,2,42,5.5,House / apartment,First Feature
5092467,1,F,0,0,0,67500,Working,Secondary / secondary special,Married,-15161,-2087,1,0,0,Sales staff,2,42,5.5,House / apartment,First Feature
5092468,0,F,0,0,0,67500,Working,Secondary / secondary special,Married,-15161,-2087,1,0,0,Sales staff,2,42,5.5,House / apartment,First Feature
5092471,0,F,0,0,0,67500,Working,Secondary / secondary special,Married,-15161,-2087,1,0,0,Sales staff,2,42,5.5,House / apartment,First Feature
5092473,1,M,1,1,1,171000,State servant,Secondary / secondary special,Married,-15730,-3852,0,0,0,Drivers,3,43,10.5,House / apartment,First Feature
5092474,1,F,0,0,1,85500,State servant,Secondary / secondary special,Married,-15014,-6866,0,0,0,Core staff,3,41,19,Other,Other
5092475,1,F,0,0,1,85500,State servant,Secondary / secondary special,Married,-15014,-6866,0,0,0,Core staff,3,41,19,Other,Other
5092476,1,F,0,0,1,85500,State servant,Secondary / secondary special,Married,-15014,-6866,0,0,0,Core staff,3,41,19,Other,Other
5092478,1,F,0,0,1,85500,State servant,Secondary / secondary special,Married,-15014,-6866,0,0,0,Core staff,3,41,19,Other,Other
5092479,0,M,0,0,1,85500,State servant,Secondary / secondary special,Married,-15014,-6866,0,0,0,Core staff,3,41,19,Other,Other
5092480,1,F,0,0,1,85500,State servant,Secondary / secondary special,Married,-15014,-6866,0,0,0,Core staff,3,41,19,Other,Other
5092481,1,F,0,0,1,85500,State servant,Secondary / secondary special,Married,-15014,-6866,0,0,0,Core staff,3,41,19,Other,Other
5093187,1,M,1,0,1,135000,Working,Secondary / secondary special,Married,-14453,-819,0,0,0,Laborers,3,40,2,House / apartment,First Feature
5093227,1,M,0,1,0,157500,Commercial associate,Academic degree,Married,-21453,-1854,0,1,0,Managers,2,59,5,House / apartment,First Feature
5093228,1,M,0,1,0,157500,Commercial associate,Academic degree,Married,-21453,-1854,0,1,0,Managers,2,59,5,House / apartment,First Feature
5093234,1,M,0,0,0,90000,Working,Secondary / secondary special,Civil marriage,-12576,-3345,0,0,0,Security staff,2,34,9,House / apartment,First Feature
5093235,1,M,0,0,0,90000,Working,Secondary / secondary special,Civil marriage,-12576,-3345,0,0,0,Security staff,2,34,9,House / apartment,First Feature
5093247,1,F,0,1,0,247500,Commercial associate,Higher education,Married,-11914,-2980,0,0,0,Sales staff,2,33,8,House / apartment,First Feature
5093248,1,F,0,1,0,247500,Commercial associate,Higher education,Married,-11914,-2980,0,0,0,Sales staff,2,33,8,House / apartment,First Feature
5093250,1,F,0,1,0,247500,Commercial associate,Higher education,Married,-11914,-2980,0,0,0,Sales staff,2,33,8,House / apartment,First Feature
5093251,1,F,0,1,0,247500,Commercial associate,Higher education,Married,-11914,-2980,0,0,0,Sales staff,2,33,8,House / apartment,First Feature
5093252,1,F,0,1,0,247500,Commercial associate,Higher education,Married,-11914,-2980,0,0,0,Sales staff,2,33,8,House / apartment,First Feature
5093254,1,F,1,1,0,157500,Working,Secondary / secondary special,Widow,-15584,-1611,0,0,0,Sales staff,1,43,4.5,House / apartment,First Feature
5093260,0,F,1,1,0,157500,Working,Secondary / secondary special,Widow,-15584,-1611,0,0,0,Sales staff,1,43,4.5,House / apartment,First Feature
5093280,0,M,1,0,0,225000,Commercial associate,Secondary / secondary special,Separated,-15441,-1976,0,0,0,Drivers,1,42,5.5,House / apartment,First Feature
5093281,1,M,1,0,0,225000,Commercial associate,Secondary / secondary special,Separated,-15441,-1976,0,0,0,Drivers,1,42,5.5,House / apartment,First Feature
5093282,0,M,1,0,0,225000,Commercial associate,Secondary / secondary special,Separated,-15441,-1976,0,0,0,Drivers,1,42,5.5,House / apartment,First Feature
5093283,0,M,1,0,0,225000,Commercial associate,Secondary / secondary special,Separated,-15441,-1976,0,0,0,Drivers,1,42,5.5,House / apartment,First Feature
5093285,0,M,0,1,0,157500,Working,Secondary / secondary special,Married,-17576,-1216,0,0,0,Laborers,2,48,3.5,House / apartment,First Feature
5093286,0,M,0,1,0,157500,Working,Secondary / secondary special,Married,-17576,-1216,0,0,0,Laborers,2,48,3.5,House / apartment,First Feature
5093287,1,M,1,1,1,292500,Working,Secondary / secondary special,Married,-12015,-1550,0,0,0,Laborers,3,33,4,Other,Other
5093288,1,M,1,1,1,292500,Working,Secondary / secondary special,Married,-12015,-1550,0,0,0,Laborers,3,33,4,Other,Other
5093289,1,M,1,1,1,292500,Working,Secondary / secondary special,Married,-12015,-1550,0,0,0,Laborers,3,33,4,Other,Other
5093290,1,M,1,1,1,292500,Working,Secondary / secondary special,Married,-12015,-1550,0,0,0,Laborers,3,33,4,Other,Other
5093291,1,M,1,1,1,292500,Working,Secondary / secondary special,Married,-12015,-1550,0,0,0,Laborers,3,33,4,Other,Other
5093292,1,M,1,1,1,292500,Working,Secondary / secondary special,Married,-12015,-1550,0,0,0,Laborers,3,33,4,Other,Other
5093293,1,M,1,1,1,292500,Working,Secondary / secondary special,Married,-12015,-1550,0,0,0,Laborers,3,33,4,Other,Other
5093303,1,F,0,1,0,270000,Working,Higher education,Single / not married,-23369,-3437,0,1,0,Managers,1,64,9.5,House / apartment,First Feature
5093304,1,F,0,1,0,270000,Working,Higher education,Single / not married,-23369,-3437,0,1,0,Managers,1,64,9.5,House / apartment,First Feature
5093305,1,F,0,1,0,270000,Working,Higher education,Single / not married,-23369,-3437,0,1,0,Managers,1,64,9.5,House / apartment,First Feature
5093306,1,F,0,1,0,270000,Working,Higher education,Single / not married,-23369,-3437,0,1,0,Managers,1,64,9.5,House / apartment,First Feature
5093307,1,F,0,1,0,270000,Working,Higher education,Single / not married,-23369,-3437,0,1,0,Managers,1,64,9.5,House / apartment,First Feature
5094865,1,F,0,1,0,81000,Working,Secondary / secondary special,Separated,-15007,-1677,1,1,0,Laborers,1,41,4.5,House / apartment,First Feature
5094866,1,F,0,1,0,81000,Working,Secondary / secondary special,Separated,-15007,-1677,1,1,0,Laborers,1,41,4.5,House / apartment,First Feature
5094867,1,F,0,1,0,81000,Working,Secondary / secondary special,Separated,-15007,-1677,1,1,0,Laborers,1,41,4.5,House / apartment,First Feature
5094868,1,F,0,1,0,81000,Working,Secondary / secondary special,Separated,-15007,-1677,1,1,0,Laborers,1,41,4.5,House / apartment,First Feature
5094875,1,M,0,1,0,450000,Commercial associate,Secondary / secondary special,Single / not married,-10363,-1282,0,0,0,Managers,1,28,3.5,Other,Other
5094876,0,M,0,1,0,450000,Commercial associate,Secondary / secondary special,Single / not married,-10363,-1282,0,0,0,Managers,1,28,3.5,Other,Other
5094877,0,M,0,1,0,450000,Commercial associate,Secondary / secondary special,Single / not married,-10363,-1282,0,0,0,Managers,1,28,3.5,Other,Other
5094878,1,M,0,1,0,450000,Commercial associate,Secondary / secondary special,Single / not married,-10363,-1282,0,0,0,Managers,1,28,3.5,Other,Other
5094879,0,M,0,1,0,450000,Commercial associate,Secondary / secondary special,Single / not married,-10363,-1282,0,0,0,Managers,1,28,3.5,Other,Other
5094880,1,M,0,1,0,450000,Commercial associate,Secondary / secondary special,Single / not married,-10363,-1282,0,0,0,Managers,1,28,3.5,Other,Other
5094881,0,M,0,1,0,450000,Commercial associate,Secondary / secondary special,Single / not married,-10363,-1282,0,0,0,Managers,1,28,3.5,Other,Other
5094882,1,M,0,1,0,450000,Commercial associate,Secondary / secondary special,Single / not married,-10363,-1282,0,0,0,Managers,1,28,3.5,Other,Other
5094883,0,M,0,1,0,450000,Commercial associate,Secondary / secondary special,Single / not married,-10363,-1282,0,0,0,Managers,1,28,3.5,Other,Other
5094884,1,M,0,1,0,450000,Commercial associate,Secondary / secondary special,Single / not married,-10363,-1282,0,0,0,Managers,1,28,3.5,Other,Other
5094888,1,F,0,1,0,90000,Working,Higher education,Single / not married,-21532,-4630,0,0,0,Laborers,1,59,12.5,House / apartment,First Feature
5094889,1,F,0,1,0,90000,Working,Higher education,Single / not married,-21532,-4630,0,0,0,Laborers,1,59,12.5,House / apartment,First Feature
5094890,1,F,0,1,0,90000,Working,Higher education,Single / not married,-21532,-4630,0,0,0,Laborers,1,59,12.5,House / apartment,First Feature
5094891,1,M,0,1,0,67500,Working,Secondary / secondary special,Married,-19886,-1555,0,0,0,Laborers,2,54,4.5,House / apartment,First Feature
5094892,1,M,0,1,0,67500,Working,Secondary / secondary special,Married,-19886,-1555,0,0,0,Laborers,2,54,4.5,House / apartment,First Feature
5094893,1,M,0,1,0,67500,Working,Secondary / secondary special,Married,-19886,-1555,0,0,0,Laborers,2,54,4.5,House / apartment,First Feature
5094896,1,M,1,1,1,180000,Working,Secondary / secondary special,Civil marriage,-14136,-3928,0,0,0,Managers,3,39,11,House / apartment,First Feature
5094898,1,M,1,1,1,180000,Working,Secondary / secondary special,Civil marriage,-14136,-3928,0,0,0,Managers,3,39,11,House / apartment,First Feature
5094901,1,M,1,1,1,180000,Working,Secondary / secondary special,Civil marriage,-14136,-3928,0,0,0,Managers,3,39,11,House / apartment,First Feature
5094916,1,F,0,1,2,90000,Working,Secondary / secondary special,Single / not married,-14071,-1098,0,0,0,Cooking staff,3,39,3,House / apartment,First Feature
5094917,1,F,1,1,0,135000,Commercial associate,Secondary / secondary special,Married,-12175,-1463,1,0,0,Core staff,2,33,4,House / apartment,First Feature
5094918,1,F,1,1,0,135000,Commercial associate,Secondary / secondary special,Married,-12175,-1463,1,0,0,Core staff,2,33,4,House / apartment,First Feature
5094919,1,F,1,1,0,135000,Commercial associate,Secondary / secondary special,Married,-12175,-1463,1,0,0,Core staff,2,33,4,House / apartment,First Feature
5094920,1,F,1,1,0,135000,Commercial associate,Secondary / secondary special,Married,-12175,-1463,1,0,0,Core staff,2,33,4,House / apartment,First Feature
5094921,1,F,1,1,0,135000,Commercial associate,Secondary / secondary special,Married,-12175,-1463,1,0,0,Core staff,2,33,4,House / apartment,First Feature
5094922,1,F,1,1,0,135000,Commercial associate,Secondary / secondary special,Married,-12175,-1463,1,0,0,Core staff,2,33,4,House / apartment,First Feature
5094923,1,F,1,1,0,135000,Commercial associate,Secondary / secondary special,Married,-12175,-1463,1,0,0,Core staff,2,33,4,House / apartment,First Feature
5094924,1,F,1,1,0,135000,Commercial associate,Secondary / secondary special,Married,-12175,-1463,1,0,0,Core staff,2,33,4,House / apartment,First Feature
5094925,1,F,1,1,0,135000,Commercial associate,Secondary / secondary special,Married,-12175,-1463,1,0,0,Core staff,2,33,4,House / apartment,First Feature
5094926,1,F,1,1,0,135000,Commercial associate,Secondary / secondary special,Married,-12175,-1463,1,0,0,Core staff,2,33,4,House / apartment,First Feature
5094927,1,M,1,1,0,112500,Working,Secondary / secondary special,Single / not married,-10324,-2438,0,0,0,Sales staff,1,28,6.5,House / apartment,First Feature
5094928,1,M,1,1,0,405000,Commercial associate,Higher education,Married,-16271,-398,0,0,0,Drivers,2,45,1,House / apartment,First Feature
5094929,1,M,1,1,0,405000,Commercial associate,Higher education,Married,-16271,-398,0,0,0,Drivers,2,45,1,House / apartment,First Feature
5094930,1,M,1,1,0,405000,Commercial associate,Higher education,Married,-16271,-398,0,0,0,Drivers,2,45,1,House / apartment,First Feature
5094931,1,M,1,1,0,405000,Commercial associate,Higher education,Married,-16271,-398,0,0,0,Drivers,2,45,1,House / apartment,First Feature
5094932,1,M,1,1,0,405000,Commercial associate,Higher education,Married,-16271,-398,0,0,0,Drivers,2,45,1,House / apartment,First Feature
5094943,1,F,1,0,0,45000,Working,Secondary / secondary special,Single / not married,-8988,-977,1,0,0,Sales staff,1,25,2.5,Other,Other
5094944,1,F,1,0,0,45000,Working,Secondary / secondary special,Single / not married,-8988,-977,1,0,0,Sales staff,1,25,2.5,Other,Other
5094963,1,F,0,1,2,60750,Commercial associate,Higher education,Married,-10687,-1981,1,1,0,Core staff,4,29,5.5,House / apartment,First Feature
5094964,1,F,0,1,2,60750,Commercial associate,Higher education,Married,-10687,-1981,1,1,0,Core staff,4,29,5.5,House / apartment,First Feature
5094965,1,F,0,1,2,60750,Commercial associate,Higher education,Married,-10687,-1981,1,1,0,Core staff,4,29,5.5,House / apartment,First Feature
5094966,1,F,0,1,2,60750,Commercial associate,Higher education,Married,-10687,-1981,1,1,0,Core staff,4,29,5.5,House / apartment,First Feature
5094967,1,F,0,1,2,60750,Commercial associate,Higher education,Married,-10687,-1981,1,1,0,Core staff,4,29,5.5,House / apartment,First Feature
5094969,1,F,0,1,2,60750,Commercial associate,Higher education,Married,-10687,-1981,1,1,0,Core staff,4,29,5.5,House / apartment,First Feature
5094970,1,F,0,1,2,60750,Commercial associate,Higher education,Married,-10687,-1981,1,1,0,Core staff,4,29,5.5,House / apartment,First Feature
5094972,1,M,1,1,0,225000,Commercial associate,Higher education,Married,-13453,-4081,0,0,0,Laborers,2,37,11,House / apartment,First Feature
5094973,1,F,0,1,1,76500,Commercial associate,Secondary / secondary special,Single / not married,-14540,-3350,0,1,0,Cooking staff,2,40,9,House / apartment,First Feature
5094974,1,F,0,1,1,76500,Commercial associate,Secondary / secondary special,Single / not married,-14540,-3350,0,1,0,Cooking staff,2,40,9,House / apartment,First Feature
5094980,1,F,0,1,0,292500,Commercial associate,Higher education,Married,-17520,-9225,0,1,0,Managers,2,48,25.5,House / apartment,First Feature
5095004,1,M,0,1,2,180000,Working,Secondary / secondary special,Married,-10640,-1494,1,1,0,Laborers,4,29,4,House / apartment,First Feature
5095005,1,M,0,1,2,180000,Working,Secondary / secondary special,Married,-10640,-1494,1,1,0,Laborers,4,29,4,House / apartment,First Feature
5095006,1,M,0,1,2,180000,Working,Secondary / secondary special,Married,-10640,-1494,1,1,0,Laborers,4,29,4,House / apartment,First Feature
5095007,1,M,0,1,2,180000,Working,Secondary / secondary special,Married,-10640,-1494,1,1,0,Laborers,4,29,4,House / apartment,First Feature
5095008,1,M,0,1,2,180000,Working,Secondary / secondary special,Married,-10640,-1494,1,1,0,Laborers,4,29,4,House / apartment,First Feature
5095009,1,M,0,1,2,180000,Working,Secondary / secondary special,Married,-10640,-1494,1,1,0,Laborers,4,29,4,House / apartment,First Feature
5095010,1,M,0,1,2,180000,Working,Secondary / secondary special,Married,-10640,-1494,1,1,0,Laborers,4,29,4,House / apartment,First Feature
5095011,1,M,0,1,2,180000,Working,Secondary / secondary special,Married,-10640,-1494,1,1,0,Laborers,4,29,4,House / apartment,First Feature
5095012,1,M,1,1,0,157500,Working,Secondary / secondary special,Single / not married,-8098,-1037,0,0,0,High skill tech staff,1,22,3,House / apartment,First Feature
5095030,1,M,1,1,0,202500,Commercial associate,Higher education,Married,-15406,-1463,0,0,0,Drivers,2,42,4,House / apartment,First Feature
5095031,1,M,1,1,0,202500,Commercial associate,Higher education,Married,-15406,-1463,0,0,0,Drivers,2,42,4,House / apartment,First Feature
5095032,1,M,1,1,0,202500,Commercial associate,Higher education,Married,-15406,-1463,0,0,0,Drivers,2,42,4,House / apartment,First Feature
5095033,1,M,1,1,0,202500,Commercial associate,Higher education,Married,-15406,-1463,0,0,0,Drivers,2,42,4,House / apartment,First Feature
5095034,1,M,1,1,0,157500,Working,Secondary / secondary special,Married,-10305,-155,0,0,0,Laborers,2,28,0.5,House / apartment,First Feature
5095035,1,M,1,1,0,157500,Working,Secondary / secondary special,Married,-10305,-155,0,0,0,Laborers,2,28,0.5,House / apartment,First Feature
5095036,1,M,1,1,0,157500,Working,Secondary / secondary special,Married,-10305,-155,0,0,0,Laborers,2,28,0.5,House / apartment,First Feature
5095037,1,M,1,1,0,157500,Working,Secondary / secondary special,Married,-10305,-155,0,0,0,Laborers,2,28,0.5,House / apartment,First Feature
5095038,1,M,1,1,0,157500,Working,Secondary / secondary special,Married,-10305,-155,0,0,0,Laborers,2,28,0.5,House / apartment,First Feature
5095039,1,M,1,1,0,157500,Working,Secondary / secondary special,Married,-10305,-155,0,0,0,Laborers,2,28,0.5,House / apartment,First Feature
5095040,1,M,1,1,0,157500,Working,Secondary / secondary special,Married,-10305,-155,0,0,0,Laborers,2,28,0.5,House / apartment,First Feature
5095041,1,M,1,1,0,157500,Working,Secondary / secondary special,Married,-10305,-155,0,0,0,Laborers,2,28,0.5,House / apartment,First Feature
5095042,1,M,1,1,0,157500,Working,Secondary / secondary special,Married,-10305,-155,0,0,0,Laborers,2,28,0.5,House / apartment,First Feature
5095043,1,M,1,1,0,157500,Working,Secondary / secondary special,Married,-10305,-155,0,0,0,Laborers,2,28,0.5,House / apartment,First Feature
